severity,display_ipv4_address,port,protocol,host_name,cve,classe,tipo_solução
8.3,10.1.172.221,23,TCP,web-10-1-172-221,,Stack Overflow Vulnerabilities,Restrict Port Access
4.3,192.168.2.42,443,TCP,dc-192-168-2-42,CVE-2023-85332,Expired TLS Certificate Issues,Update End-of-Life Packages
5.3,10.0.153.83,8443,TCP,dc-10-0-153-83,CVE-2023-39662,Expired TLS Certificate Issues,Update Security Patches
7.1,10.0.186.118,995,TCP,nas-10-0-186-118,CVE-2022-76616,Outdated TLS Library Issues,Renew Certificate Update
7.2,10.1.151.109,443,TCP,srv-10-1-151-109,CVE-2022-90728,Outdated TLS Library Issues,Renew Certificate Update
8.9,172.16.0.247,445,TCP,web-172-16-0-247,,Stack Overflow Vulnerabilities,Restrict Port Access
8.2,10.1.151.109,23,TCP,srv-10-1-151-109,CVE-2021-65551,Stack Overflow Vulnerabilities,Restrict Port Access
6.8,10.0.248.24,443,TCP,web-10-0-248-24,CVE-2021-46868,Cross-Site Scripting Vulnerabilities,Update Lighttpd Patch
9.5,10.0.0.86,80,TCP,db-10-0-0-86,CVE-2022-36100,Lighttpd Vulnerability Issues,Restrict Port Access
8.0,10.2.67.30,443,TCP,ws-10-2-67-30,,Template Injection Vulnerabilities,Configure Content Security
5.3,172.16.1.81,53,UDP,ws-172-16-1-81,,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
5.9,10.2.138.245,139,TCP,nas-10-2-138-245,CVE-2018-28521,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
8.8,10.2.97.1,22,TCP,gw-10-2-97-1,,SUID Binary Misconfiguration,Update Tomcat Patch
4.8,172.16.0.57,443,TCP,dc-172-16-0-57,CVE-2023-88586,Expired TLS Certificate Issues,Update End-of-Life Packages
5.1,172.16.0.49,443,TCP,ws-172-16-0-49,CVE-2021-82664,Lighttpd Vulnerability Issues,Disable Vulnerable Endpoint
7.2,192.168.1.172,80,TCP,fw-192-168-1-172,CVE-2021-56327,Template Injection Vulnerabilities,Update Lighttpd Patch
7.7,10.1.19.242,135,TCP,db-10-1-19-242,CVE-2022-99974,Sudo Policy Misconfiguration,Update Tomcat Patch
9.9,192.168.1.58,22,TCP,db-192-168-1-58,,Stack Overflow Vulnerabilities,Restrict Port Access
2.7,192.168.1.222,445,TCP,ws-192-168-1-222,CVE-2018-31699,Outdated Driver Vulnerabilities,Restrict DNS Zone Transfers
5.7,192.168.1.68,8080,TCP,gw-192-168-1-68,CVE-2021-91991,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
8.4,10.1.113.207,22,TCP,nas-10-1-113-207,CVE-2022-53369,Cross-Site Scripting Vulnerabilities,Restrict Port Access
4.8,192.168.2.157,8443,TCP,nas-192-168-2-157,CVE-2020-47200,Lighttpd Vulnerability Issues,Prevent SQL Injection
5.8,10.0.220.29,8080,TCP,db-10-0-220-29,CVE-2021-41630,Lighttpd Vulnerability Issues,Disable Vulnerable Endpoint
6.9,192.168.2.56,3389,TCP,srv-192-168-2-56,CVE-2022-37110,Sudo Policy Misconfiguration,Update Tomcat Patch
9.5,10.0.153.83,23,TCP,dc-10-0-153-83,CVE-2021-33148,Stack Overflow Vulnerabilities,Restrict Port Access
7.6,192.168.1.176,8080,TCP,fw-192-168-1-176,,Cross-Site Scripting Vulnerabilities,Prevent SQL Injection
6.8,10.0.174.185,8443,TCP,ws-10-0-174-185,CVE-2022-67898,Outdated TLS Library Issues,Renew Certificate Update
5.6,10.2.104.125,443,TCP,dc-10-2-104-125,CVE-2023-31026,Expired TLS Certificate Issues,Restrict Sudoers Access
5.3,10.2.14.246,8443,TCP,nas-10-2-14-246,CVE-2020-38399,Cross-Site Scripting Vulnerabilities,Prevent SQL Injection
6.2,10.1.54.234,161,UDP,print-10-1-54-234,CVE-2019-66973,SNMP Default Community Strings,Update OpenSSL Packages
9.4,10.2.171.166,8080,TCP,app-10-2-171-166,,IIS Vulnerability Issues,Update End-of-Life Packages
8.7,172.16.0.227,23,TCP,dc-172-16-0-227,CVE-2021-43072,Stack Overflow Vulnerabilities,Restrict Port Access
5.8,10.1.98.98,8443,TCP,print-10-1-98-98,CVE-2023-32335,Expired TLS Certificate Issues,Restrict Sudoers Access
7.1,192.168.1.183,8443,TCP,app-192-168-1-183,CVE-2020-22221,Lighttpd Vulnerability Issues,Apply Entity Encoding
5.0,10.0.172.168,445,TCP,ws-10-0-172-168,,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
8.6,192.168.1.72,22,TCP,dc-192-168-1-72,CVE-2022-52176,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
8.8,172.16.0.230,443,TCP,print-172-16-0-230,CVE-2022-65723,Template Injection Vulnerabilities,Update Vulnerable Dependencies
9.8,172.16.0.247,8080,TCP,web-172-16-0-247,,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
6.8,192.168.2.208,443,TCP,srv-192-168-2-208,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
5.2,10.0.213.95,135,TCP,print-10-0-213-95,,Cross-Site Scripting Vulnerabilities,Update DNSSEC Configuration
8.9,172.16.1.40,80,TCP,web-172-16-1-40,CVE-2022-33600,IIS Vulnerability Issues,Update Vulnerable Dependencies
9.4,192.168.1.184,443,TCP,fw-192-168-1-184,CVE-2022-11607,Lighttpd Vulnerability Issues,Configure Content Security
6.4,10.2.67.136,21,TCP,print-10-2-67-136,CVE-2023-71782,Sudo Policy Misconfiguration,Disable Vulnerable Endpoint
6.4,10.0.58.211,443,TCP,srv-10-0-58-211,CVE-2022-77271,SQL Injection Vulnerabilities,Configure Content Security
5.4,10.1.173.190,135,TCP,nas-10-1-173-190,CVE-2018-23434,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
5.7,10.0.153.83,443,TCP,dc-10-0-153-83,,Cross-Site Scripting Vulnerabilities,Update Lighttpd Patch
6.2,10.0.149.123,53,UDP,nas-10-0-149-123,CVE-2020-37180,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
8.7,192.168.10.42,8080,TCP,fw-192-168-10-42,CVE-2022-69871,Lighttpd Vulnerability Issues,Update End-of-Life Packages
5.8,10.0.150.142,8080,TCP,web-10-0-150-142,CVE-2021-86517,Template Injection Vulnerabilities,Update Lighttpd Patch
6.2,10.1.151.109,8443,TCP,srv-10-1-151-109,CVE-2022-14705,Outdated TLS Library Issues,SNMP Security Configuration
9.1,192.168.2.34,443,TCP,fw-192-168-2-34,CVE-2022-56179,IIS Vulnerability Issues,Disable Vulnerable Endpoint
4.0,10.0.58.18,443,TCP,srv-10-0-58-18,CVE-2021-73687,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
8.2,172.16.0.144,636,TCP,srv-172-16-0-144,CVE-2022-48452,Outdated TLS Library Issues,Renew Certificate Update
5.7,10.0.150.142,8443,TCP,web-10-0-150-142,,Template Injection Vulnerabilities,Prevent SQL Injection
6.8,10.1.54.234,22,TCP,print-10-1-54-234,,SUID Binary Misconfiguration,Implement Micro-Segmentation
7.2,10.2.138.245,22,TCP,nas-10-2-138-245,,Sudo Policy Misconfiguration,Remove Unused Packages
5.3,10.1.249.237,443,TCP,gw-10-1-249-237,,Expired TLS Certificate Issues,Restrict Sudoers Access
5.2,192.168.1.176,443,TCP,fw-192-168-1-176,CVE-2023-10064,Expired TLS Certificate Issues,Update Linux Kernel Packages
5.5,172.16.0.93,80,TCP,web-172-16-0-93,CVE-2021-43906,Template Injection Vulnerabilities,Update Lighttpd Patch
5.2,172.16.0.106,443,TCP,dc-172-16-0-106,,Expired TLS Certificate Issues,Update End-of-Life Packages
5.7,10.0.248.24,443,TCP,web-10-0-248-24,,Expired TLS Certificate Issues,Update Security Patches
7.3,192.168.1.58,636,TCP,db-192-168-1-58,CVE-2022-52906,Outdated TLS Library Issues,Renew Certificate Update
7.8,10.0.248.24,135,TCP,web-10-0-248-24,,Sudo Policy Misconfiguration,Remove Unused Packages
9.1,10.1.249.237,445,TCP,gw-10-1-249-237,,Stack Overflow Vulnerabilities,Restrict Port Access
6.3,192.168.1.68,443,TCP,gw-192-168-1-68,CVE-2023-32515,Expired TLS Certificate Issues,Restrict Sudoers Access
9.8,192.168.2.42,445,TCP,dc-192-168-2-42,,Stack Overflow Vulnerabilities,Restrict Port Access
8.2,172.16.1.81,993,TCP,ws-172-16-1-81,,Outdated TLS Library Issues,Renew Certificate Update
8.9,192.168.2.34,443,TCP,fw-192-168-2-34,CVE-2022-22015,Outdated TLS Library Issues,Renew Certificate Update
6.7,10.2.71.119,636,TCP,web-10-2-71-119,CVE-2022-46517,Outdated TLS Library Issues,Renew Certificate Update
9.8,10.2.104.125,445,TCP,dc-10-2-104-125,CVE-2021-68962,SQL Injection Vulnerabilities,Restrict Port Access
6.1,10.0.213.95,80,TCP,print-10-0-213-95,CVE-2021-81009,Lighttpd Vulnerability Issues,Update Lighttpd Patch
8.2,192.168.2.192,993,TCP,print-192-168-2-192,CVE-2022-66531,Outdated TLS Library Issues,SNMP Security Configuration
9.0,10.2.67.30,22,TCP,ws-10-2-67-30,,Lighttpd Vulnerability Issues,Update Vulnerable Dependencies
6.0,172.16.0.172,53,UDP,fw-172-16-0-172,CVE-2020-21978,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
9.8,192.168.2.56,8080,TCP,srv-192-168-2-56,CVE-2022-53713,Lighttpd Vulnerability Issues,Disable Vulnerable Endpoint
5.2,10.2.67.136,8443,TCP,print-10-2-67-136,CVE-2023-26183,Expired TLS Certificate Issues,Restrict Sudoers Access
6.2,10.0.143.51,443,TCP,nas-10-0-143-51,,Template Injection Vulnerabilities,Update Lighttpd Patch
4.7,172.16.1.40,161,UDP,web-172-16-1-40,,SNMP Default Community Strings,Update OpenSSL Packages
6.1,172.16.1.136,53,UDP,app-172-16-1-136,,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
4.8,10.2.138.245,162,UDP,nas-10-2-138-245,CVE-2019-73492,SNMP Default Community Strings,Update OpenSSL Packages
8.8,10.1.155.163,23,TCP,db-10-1-155-163,,FreeBSD Kernel Vulnerabilities,Restrict Port Access
5.5,10.1.98.98,53,UDP,print-10-1-98-98,CVE-2020-42847,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
7.0,192.168.10.54,636,TCP,app-192-168-10-54,CVE-2022-42662,Outdated TLS Library Issues,Renew Certificate Update
5.1,172.16.0.70,443,TCP,nas-172-16-0-70,,Lighttpd Vulnerability Issues,Prevent SQL Injection
9.0,10.2.32.169,22,TCP,dc-10-2-32-169,,Lighttpd Vulnerability Issues,Restrict Port Access
6.0,192.168.10.240,8443,TCP,app-192-168-10-240,CVE-2022-59692,Outdated TLS Library Issues,Renew Certificate Update
8.2,10.1.155.163,1433,TCP,db-10-1-155-163,CVE-2022-80539,Template Injection Vulnerabilities,Configure Content Security
8.8,192.168.10.19,636,TCP,nas-192-168-10-19,CVE-2022-80804,Outdated TLS Library Issues,Renew Certificate Update
5.2,10.0.150.142,80,TCP,web-10-0-150-142,,Template Injection Vulnerabilities,Update Lighttpd Patch
5.0,10.0.191.81,135,TCP,srv-10-0-191-81,,Outdated Driver Vulnerabilities,Configure Content Security
3.9,192.168.2.157,21,TCP,nas-192-168-2-157,CVE-2023-53461,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
5.7,10.2.104.125,139,TCP,dc-10-2-104-125,CVE-2018-45084,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
9.6,172.16.0.106,22,TCP,dc-172-16-0-106,CVE-2022-87356,Template Injection Vulnerabilities,Update End-of-Life Packages
9.8,10.2.171.166,8080,TCP,app-10-2-171-166,CVE-2022-53515,Cross-Site Scripting Vulnerabilities,Restrict Port Access
6.3,192.168.1.42,8080,TCP,dc-192-168-1-42,,IIS Vulnerability Issues,Prevent SQL Injection
9.7,172.16.0.172,995,TCP,fw-172-16-0-172,CVE-2022-10221,Outdated TLS Library Issues,Update Cipher Suites
8.8,10.0.28.238,9090,TCP,fw-10-0-28-238,CVE-2022-74139,Lighttpd Vulnerability Issues,Restrict Port Access
8.4,192.168.1.184,3389,TCP,fw-192-168-1-184,CVE-2022-21836,Stack Overflow Vulnerabilities,Remove Unused Packages
6.5,10.1.113.207,443,TCP,nas-10-1-113-207,CVE-2023-53741,Expired TLS Certificate Issues,Update Security Patches
8.8,10.0.23.56,8080,TCP,web-10-0-23-56,CVE-2022-98188,Template Injection Vulnerabilities,Disable Vulnerable Endpoint
6.0,10.2.14.246,80,TCP,nas-10-2-14-246,CVE-2023-63432,SNMP Default Community Strings,Disable Vulnerable Endpoint
6.4,10.0.153.83,443,TCP,dc-10-0-153-83,CVE-2023-32965,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.0,192.168.10.240,995,TCP,app-192-168-10-240,,Outdated TLS Library Issues,Update Cipher Suites
9.0,10.0.158.21,636,TCP,gw-10-0-158-21,,Outdated TLS Library Issues,Renew Certificate Update
8.7,192.168.10.19,443,TCP,nas-192-168-10-19,CVE-2022-91927,Lighttpd Vulnerability Issues,Restrict Port Access
6.7,10.0.158.21,636,TCP,gw-10-0-158-21,CVE-2022-42706,Outdated TLS Library Issues,Renew Certificate Update
7.6,10.2.178.109,22,TCP,fw-10-2-178-109,CVE-2021-98786,Stack Overflow Vulnerabilities,Restrict Port Access
8.1,10.1.12.167,22,TCP,nas-10-1-12-167,CVE-2022-66179,IIS Vulnerability Issues,Disable Vulnerable Endpoint
8.4,172.16.1.1,995,TCP,app-172-16-1-1,CVE-2022-64496,Outdated TLS Library Issues,Update Cipher Suites
5.6,192.168.1.72,8080,TCP,dc-192-168-1-72,CVE-2020-36604,Template Injection Vulnerabilities,Apply Entity Encoding
5.2,172.16.1.1,8080,TCP,app-172-16-1-1,CVE-2021-19964,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
8.9,192.168.2.34,445,TCP,fw-192-168-2-34,CVE-2022-30253,SUID Binary Misconfiguration,Implement Micro-Segmentation
8.8,192.168.1.58,22,TCP,db-192-168-1-58,,Cross-Site Scripting Vulnerabilities,Update End-of-Life Packages
7.5,192.168.2.109,443,TCP,nas-192-168-2-109,CVE-2020-53017,Lighttpd Vulnerability Issues,Prevent SQL Injection
5.2,10.0.174.185,53,UDP,ws-10-0-174-185,,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
7.6,10.1.75.112,21,TCP,db-10-1-75-112,CVE-2023-79699,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.2,10.1.151.109,443,TCP,srv-10-1-151-109,CVE-2020-13325,Outdated TLS Library Issues,Apply Entity Encoding
6.9,10.0.58.211,443,TCP,srv-10-0-58-211,CVE-2022-65255,Outdated TLS Library Issues,Update Cipher Suites
6.8,192.168.2.40,443,TCP,web-192-168-2-40,,Outdated TLS Library Issues,SNMP Security Configuration
8.8,192.168.2.41,23,TCP,dc-192-168-2-41,,Stack Overflow Vulnerabilities,Restrict Port Access
9.6,10.2.129.234,80,TCP,ws-10-2-129-234,,Cross-Site Scripting Vulnerabilities,Restrict Port Access
9.1,10.0.58.18,443,TCP,srv-10-0-58-18,CVE-2023-89891,Cross-Site Scripting Vulnerabilities,Update Vulnerable Dependencies
8.4,192.168.1.17,135,TCP,fw-192-168-1-17,CVE-2022-83772,Outdated TLS Library Issues,Update Tomcat Patch
9.4,192.168.2.238,443,TCP,dc-192-168-2-238,CVE-2022-73532,Template Injection Vulnerabilities,Update End-of-Life Packages
5.6,10.0.23.56,8443,TCP,web-10-0-23-56,,Expired TLS Certificate Issues,Update Security Patches
8.0,10.1.173.190,445,TCP,nas-10-1-173-190,CVE-2022-37802,Stack Overflow Vulnerabilities,Update Tomcat Patch
8.6,10.0.170.210,3389,TCP,nas-10-0-170-210,CVE-2022-30517,SQL Injection Vulnerabilities,Implement Micro-Segmentation
6.1,172.16.1.31,8080,TCP,web-172-16-1-31,,Outdated TLS Library Issues,Prevent SQL Injection
4.7,192.168.1.139,22,TCP,db-192-168-1-139,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.8,10.1.172.221,443,TCP,web-10-1-172-221,CVE-2022-65615,Cross-Site Scripting Vulnerabilities,Update Vulnerable Dependencies
4.6,172.16.1.1,445,TCP,app-172-16-1-1,,Outdated Driver Vulnerabilities,Configure Content Security
8.5,192.168.2.208,23,TCP,srv-192-168-2-208,CVE-2021-10559,Stack Overflow Vulnerabilities,Restrict Port Access
6.9,192.168.1.2,993,TCP,ws-192-168-1-2,CVE-2022-98117,Outdated TLS Library Issues,Update Cipher Suites
8.6,10.1.173.190,8443,TCP,nas-10-1-173-190,,Outdated TLS Library Issues,Renew Certificate Update
7.3,192.168.1.225,22,TCP,print-192-168-1-225,CVE-2022-40311,SUID Binary Misconfiguration,Update Tomcat Patch
6.3,172.16.0.70,443,TCP,nas-172-16-0-70,,Expired TLS Certificate Issues,Update End-of-Life Packages
8.1,192.168.2.62,22,TCP,srv-192-168-2-62,CVE-2022-21003,Template Injection Vulnerabilities,Update Vulnerable Dependencies
7.5,192.168.1.222,80,TCP,ws-192-168-1-222,CVE-2023-39662,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.1,192.168.1.183,443,TCP,app-192-168-1-183,CVE-2023-29902,SQL Injection Vulnerabilities,Remove Unused Packages
7.2,10.1.162.109,22,TCP,app-10-1-162-109,CVE-2022-48175,Sudo Policy Misconfiguration,Implement Micro-Segmentation
9.7,192.168.1.176,8080,TCP,fw-192-168-1-176,CVE-2022-38906,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
9.1,10.0.186.118,80,TCP,nas-10-0-186-118,CVE-2022-56112,Cross-Site Scripting Vulnerabilities,Update End-of-Life Packages
9.6,192.168.10.240,23,TCP,app-192-168-10-240,CVE-2021-47496,Stack Overflow Vulnerabilities,Restrict Port Access
5.3,172.16.0.172,8080,TCP,fw-172-16-0-172,,Cross-Site Scripting Vulnerabilities,Apply Entity Encoding
5.1,172.16.0.227,161,UDP,dc-172-16-0-227,CVE-2019-18567,SNMP Default Community Strings,Update OpenSSL Packages
8.7,10.0.158.21,1433,TCP,gw-10-0-158-21,CVE-2022-48684,SQL Injection Vulnerabilities,Configure Content Security
8.6,10.1.11.170,22,TCP,web-10-1-11-170,CVE-2022-95990,Lighttpd Vulnerability Issues,Disable Vulnerable Endpoint
7.7,192.168.1.176,443,TCP,fw-192-168-1-176,CVE-2022-68028,Outdated TLS Library Issues,Update Security Patches
4.1,192.168.10.55,80,TCP,dc-192-168-10-55,,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
9.8,10.1.173.190,22,TCP,nas-10-1-173-190,CVE-2023-73183,Cross-Site Scripting Vulnerabilities,Restrict Sudoers Access
5.3,10.2.178.109,80,TCP,fw-10-2-178-109,CVE-2023-65052,SNMP Default Community Strings,Disable Vulnerable Endpoint
6.9,10.0.186.118,8443,TCP,nas-10-0-186-118,CVE-2020-19757,Outdated TLS Library Issues,Apply Entity Encoding
6.8,192.168.10.148,8080,TCP,web-192-168-10-148,CVE-2021-94949,Cross-Site Scripting Vulnerabilities,Update Lighttpd Patch
9.7,172.16.0.227,80,TCP,dc-172-16-0-227,,Template Injection Vulnerabilities,Update Vulnerable Dependencies
5.3,192.168.2.253,53,UDP,ws-192-168-2-253,CVE-2020-40182,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
5.1,192.168.2.197,21,TCP,fw-192-168-2-197,CVE-2023-64801,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
7.9,192.168.1.17,8443,TCP,fw-192-168-1-17,,Outdated TLS Library Issues,Update Cipher Suites
9.4,10.1.217.48,443,TCP,ws-10-1-217-48,,Cross-Site Scripting Vulnerabilities,Update OpenSSL Packages
7.0,172.16.0.70,23,TCP,nas-172-16-0-70,CVE-2021-14569,FreeBSD Kernel Vulnerabilities,Restrict Port Access
8.8,10.2.67.36,22,TCP,web-10-2-67-36,CVE-2021-48159,Stack Overflow Vulnerabilities,Restrict Port Access
5.3,172.16.0.25,80,TCP,fw-172-16-0-25,CVE-2023-32079,SNMP Default Community Strings,Disable Vulnerable Endpoint
8.0,10.2.97.1,443,TCP,gw-10-2-97-1,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
8.5,192.168.1.17,443,TCP,fw-192-168-1-17,CVE-2022-66333,IIS Vulnerability Issues,Disable Vulnerable Endpoint
9.3,10.0.153.83,22,TCP,dc-10-0-153-83,,IIS Vulnerability Issues,Update Vulnerable Dependencies
4.2,10.2.104.125,80,TCP,dc-10-2-104-125,CVE-2023-80376,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
8.1,192.168.2.56,3389,TCP,srv-192-168-2-56,CVE-2022-16057,Stack Overflow Vulnerabilities,Remove Unused Packages
8.0,192.168.10.240,23,TCP,app-192-168-10-240,CVE-2021-89681,Stack Overflow Vulnerabilities,Restrict Port Access
6.9,192.168.2.157,443,TCP,nas-192-168-2-157,CVE-2020-82459,Cross-Site Scripting Vulnerabilities,Prevent SQL Injection
8.7,10.1.21.188,80,TCP,dc-10-1-21-188,CVE-2022-91439,Lighttpd Vulnerability Issues,Update Vulnerable Dependencies
9.4,192.168.10.155,8080,TCP,app-192-168-10-155,CVE-2022-93695,Cross-Site Scripting Vulnerabilities,Update Vulnerable Dependencies
6.4,172.16.1.40,8080,TCP,web-172-16-1-40,CVE-2020-14797,Cross-Site Scripting Vulnerabilities,Prevent SQL Injection
6.1,10.1.18.138,443,TCP,web-10-1-18-138,CVE-2023-78035,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
8.4,192.168.1.183,8443,TCP,app-192-168-1-183,,Outdated TLS Library Issues,Update Cipher Suites
9.2,192.168.2.216,445,TCP,nas-192-168-2-216,,FreeBSD Kernel Vulnerabilities,Remove Unused Packages
7.4,10.2.67.36,22,TCP,web-10-2-67-36,CVE-2022-71797,SUID Binary Misconfiguration,Update Security Patches
7.6,10.1.21.188,443,TCP,dc-10-1-21-188,CVE-2022-38760,Outdated TLS Library Issues,Update OpenSSL Packages
5.1,10.0.172.168,135,TCP,ws-10-0-172-168,,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
9.4,192.168.1.103,22,TCP,srv-192-168-1-103,CVE-2022-93606,Template Injection Vulnerabilities,Update End-of-Life Packages
4.8,192.168.1.139,8080,TCP,db-192-168-1-139,CVE-2021-52340,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
6.0,10.0.103.187,445,TCP,fw-10-0-103-187,,Outdated Driver Vulnerabilities,Configure Content Security
9.2,10.1.19.242,22,TCP,db-10-1-19-242,CVE-2022-47606,Lighttpd Vulnerability Issues,Restrict Port Access
6.8,10.0.0.86,443,TCP,db-10-0-0-86,CVE-2022-94518,Cross-Site Scripting Vulnerabilities,Update Cipher Suites
6.0,172.16.1.231,443,TCP,nas-172-16-1-231,,Expired TLS Certificate Issues,Update Security Patches
5.2,192.168.1.149,139,TCP,print-192-168-1-149,CVE-2018-90634,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
5.3,10.1.6.190,443,TCP,app-10-1-6-190,CVE-2023-23792,Expired TLS Certificate Issues,Update End-of-Life Packages
4.0,10.2.67.136,8080,TCP,print-10-2-67-136,,Template Injection Vulnerabilities,Disable Vulnerable Endpoint
5.3,172.16.0.93,8443,TCP,web-172-16-0-93,,Template Injection Vulnerabilities,Prevent SQL Injection
4.5,192.168.1.183,443,TCP,app-192-168-1-183,CVE-2023-52984,Expired TLS Certificate Issues,Update Security Patches
7.8,10.1.151.109,80,TCP,srv-10-1-151-109,CVE-2023-21923,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.0,192.168.10.19,80,TCP,nas-192-168-10-19,CVE-2023-51793,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
9.3,192.168.2.239,9090,TCP,ws-192-168-2-239,CVE-2022-40784,Lighttpd Vulnerability Issues,Update Vulnerable Dependencies
8.5,10.0.150.142,443,TCP,web-10-0-150-142,CVE-2022-78386,Outdated TLS Library Issues,Renew Certificate Update
7.8,192.168.10.148,993,TCP,web-192-168-10-148,CVE-2022-67091,Outdated TLS Library Issues,Renew Certificate Update
6.3,10.0.186.118,21,TCP,nas-10-0-186-118,CVE-2023-56391,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
9.1,172.16.0.31,135,TCP,print-172-16-0-31,CVE-2022-31805,Sudo Policy Misconfiguration,Remove Unused Packages
7.4,10.2.129.234,443,TCP,ws-10-2-129-234,CVE-2020-59089,Lighttpd Vulnerability Issues,Prevent SQL Injection
8.3,192.168.1.139,993,TCP,db-192-168-1-139,,Outdated TLS Library Issues,Update OpenSSL Packages
6.5,10.0.213.95,162,UDP,print-10-0-213-95,CVE-2019-83351,SNMP Default Community Strings,Update OpenSSL Packages
6.7,172.16.0.144,8080,TCP,srv-172-16-0-144,CVE-2020-86681,Lighttpd Vulnerability Issues,Prevent SQL Injection
5.5,172.16.0.49,8080,TCP,ws-172-16-0-49,CVE-2021-27168,Lighttpd Vulnerability Issues,Disable Vulnerable Endpoint
3.4,10.2.67.136,443,TCP,print-10-2-67-136,CVE-2021-61013,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
7.2,10.2.171.166,636,TCP,app-10-2-171-166,,Outdated TLS Library Issues,Renew Certificate Update
9.0,10.0.186.118,22,TCP,nas-10-0-186-118,CVE-2022-62743,SUID Binary Misconfiguration,Update Tomcat Patch
6.9,192.168.2.62,443,TCP,srv-192-168-2-62,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
4.7,192.168.1.225,8080,TCP,print-192-168-1-225,CVE-2021-49369,Lighttpd Vulnerability Issues,Disable Vulnerable Endpoint
5.6,172.16.0.57,443,TCP,dc-172-16-0-57,CVE-2021-44859,Template Injection Vulnerabilities,Disable Vulnerable Endpoint
7.4,10.0.174.185,443,TCP,ws-10-0-174-185,CVE-2022-43092,Outdated TLS Library Issues,Renew Certificate Update
9.3,192.168.1.184,22,TCP,fw-192-168-1-184,CVE-2022-92727,SUID Binary Misconfiguration,Update Tomcat Patch
7.4,10.1.18.138,23,TCP,web-10-1-18-138,CVE-2021-29229,Stack Overflow Vulnerabilities,Restrict Port Access
9.1,10.1.172.221,135,TCP,web-10-1-172-221,CVE-2022-80539,Stack Overflow Vulnerabilities,Remove Unused Packages
8.2,172.16.0.230,445,TCP,print-172-16-0-230,CVE-2021-57144,Stack Overflow Vulnerabilities,Restrict Port Access
7.6,10.2.130.127,135,TCP,ws-10-2-130-127,,FreeBSD Kernel Vulnerabilities,Remove Unused Packages
4.7,192.168.1.225,445,TCP,print-192-168-1-225,CVE-2018-85514,Outdated Driver Vulnerabilities,Configure Content Security
5.4,10.1.173.190,22,TCP,nas-10-1-173-190,CVE-2023-92723,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.4,10.2.202.175,993,TCP,gw-10-2-202-175,CVE-2022-97026,Outdated TLS Library Issues,Update Cipher Suites
5.1,10.1.173.190,139,TCP,nas-10-1-173-190,,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
8.4,10.0.220.29,8443,TCP,db-10-0-220-29,CVE-2023-22424,IIS Vulnerability Issues,Update End-of-Life Packages
5.9,192.168.10.42,8443,TCP,fw-192-168-10-42,,Expired TLS Certificate Issues,Update Security Patches
8.9,172.16.1.40,993,TCP,web-172-16-1-40,CVE-2022-18285,Outdated TLS Library Issues,Update Cipher Suites
7.4,192.168.2.157,636,TCP,nas-192-168-2-157,CVE-2022-42007,Outdated TLS Library Issues,Update Cipher Suites
6.1,192.168.10.148,8080,TCP,web-192-168-10-148,CVE-2021-90003,Cross-Site Scripting Vulnerabilities,Update Lighttpd Patch
